Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
"Medienkonferenz mit: • Bundesrat Alain Berset, Vorsteher des Eidgenössischen Departements des Innern (EDI) • Anne-Claude Demierre, Vizepräsidentin der Konferenz der kantonalen Sozialdirektorinnen und Sozialdirektoren (SODK) und Freiburger Regierungsrätin",Fr 08.04.2016 13:30 - 15:00,6102.html,6102,Peter Lauener Mediensprecher des EDI Tel. 079 650 12 34,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences 3000 Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6102.html,Eidgenössisches Departement des Innern
