Beschreibung,"Datum
           
           Zeit",File,ID,Ort,URL,Veranstalter
"Medienkonferenz Referenten: - NR Adrian Amstutz, Vizepräsident SVP Schweiz - NR Hans Killer - NR Guy Parmelin - NR Hans Rutschmann",Mo 19.04.2010 13:30,2757.html,2757,"Medienzentrum Bundeshaus, kleiner Konferenzraum Centre de presse du Palais fédéral, petite salle de conférences Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2757.html,SVP Schweiz
