Beschreibung,"Datum
           
           Zeit",File,ID,Ort,Sonstiges,URL,Veranstalter
"Diskussionsrunde mit: Prof. Michael Grätzel, Institut für physikalische Chemie, ETH Lausanne Alec von Graffenried, Nationalrat Grüne Partei der Schweiz Hans Grunder, Nationalrat BDP Moderation: Beat Glogger, Wissenschaftsjournalist und Autor Im Rahmen der Ausstellung ""Sciencesuisse - Schweizer Forschung im Überblick""",Di 26.01.2010 19:00,2423.html,2423,Käfigturm Marktgasse 67 3011 Bern,"Attachments Flyer (PDF, 559 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2423.html,Schweizerischer Nationalfonds und Polit-Forum Käfigturm
