Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,URL,Veranstalter
Medienkonferenz,Di 06.05.2008 11:00,1221.html,1221,Christian Weber Pressechef FDP Schweiz / Chef de presse PRD Suisse 031 320 35 35,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern","Attachments Einladung zur Pressekonferenz (PDF, 60 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1221.html,Liberales Komitee - Nein zur Einbürgeruns-Initiative
