Beschreibung,"Datum
           
           Zeit",File,ID,Ort,URL,Veranstalter
Medienerklärung,Do 08.03.2012 13:15,4043.html,4043,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4043.html,NR Urs Gasche
