Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
Medienkonferenz,Mo 04.02.2008 14:30,1024.html,1024,Sibylle Stillhart Redaktorin PostReg Postregulationsbehörde Monbijoustr. 51A CH - 3003 Bern Tel. 0041 31 325 79 80,Medienzentrum Bundeshaus Konferenzsaal Centre de presse du Palais fédéral Salle de conférence Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1024.html,Eidgenössische Postkommission PostCom
