Beschreibung,"Datum
           
           Zeit",File,ID,Ort,Sonstiges,URL,Veranstalter
Anlässlich der Sitzung des Büros des Ständerats lädt der Ständeratspräsident Hannes Germann zu einem Fototermin beim Staatskeller des Kantons Schaffhausen ein.,Do 21.08.2014 18:45,5260.html,5260,Treffpunkt vor dem Regierungsgebäude Schaffhausen,"Attachments Einladung an die regionalen Medien (PDF, 12 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5260.html,Parlamentsdienste
