Beschreibung,"Datum
           
           Zeit",File,ID,Ort,URL,Veranstalter
Pa.Iv. Rickli Natalie. Keine Radio- und TV-Gebühren für Internet und Handy Pa.Iv. Flückiger. Mehr Kommunikation im Strassenverkehr. Wiedereinführung des Handzeichens,Di 17.02.2009 15:00,1827.html,1827,Medienzentrum - kleiner Konferenzsaal Centre de presse - petite salle de conférence Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1827.html,KVF-N
