Beschreibung,"Datum
           
            Zeit",File,ID,Kontakt,Ort,Sonstiges,URL,Veranstalter
"Am 10. Februar 2019 stimmen Volk und Stände über die Volksinitiative «Zersiedelung stoppen – für eine nachhaltige Siedlungsentwicklung (Zersiedelungsinitiative)» ab. Diese will die Gesamtfläche der Bauzonen in der Schweiz einfrieren. Neue Bauzonen sollen nur noch geschaffen werden dürfen, wenn andernorts eine gleich grosse Fläche als Bauzone aufgehoben wird. Bundesrat und Parlament lehnen die Initiative ab: Ein starrer Bauzonen-Stopp lässt die Bedürfnisse von Bevölkerung und Wirtschaft sowie die kantonalen und regionalen Unterschiede ausser Acht. Zudem hat das Volk mit der Revision des Raumplanungsgesetzes bereits strenge Massnahmen gegen die Zersiedelung beschlossen. Bundesrätin Doris Leuthard erläutert an einer Medienkonferenz die Haltung des Bundesrates. Sie wird von Maria Lezzi begleitet, Direktorin des Bundesamts für Raumentwicklung (ARE).",Mo. 26.11.2018 09:30 - 10:30,7182.html,7182,Presse-und Informationsdienst UVEK Tel. 058 462 55 11,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze 3003 Bern MZ","Attachments Einladung an die Medien (PDF, 218 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7182.html,Bundesamt für Raumentwicklung
