Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,URL,Veranstalter
"Seit 37 Jahren ist das Prinzip der Lohngleichheit zwischen Männern und Frauen in der Verfassung verankert. Trotz Gleichstellungsgesetz ist die Lohngleichheit aber immer noch nicht realisiert. Der Widerstand im Parlament ist gross, hier Schritte nach vorn zu machen. Die Arbeitgeber stellen das Problem seit ein paar Jahren gar wieder in Abrede. Die SGB-Frauenkommission hat vor dem Hintergrund der laufenden Debatte den Stand der Forschung unter die Lupe genommen. An einer Medienkonferenz nimmt die Kommission eine Auslegeordnung vor zur Lage in Sachen Lohngleichheit in der Schweiz und nimmt Stellung zur laufenden Debatte. Gleichzeitig präsentiert sie unter dem Slogan «Die Lohngleichheit ist auch dein Bier» eine neue Kampagne des SGB.",Mi 13.06.2018 10:00,7004.html,7004,Thomas Zimmermann Leiter Kommunikation SGB 079 249 59 74,Hotel Bern Zeughausgasse 9 3000 Bern,"Attachments Einladung an die Medien (PDF, 102 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7004.html,Schweizerischer Gewerkschaftsbund
