Beschreibung,"Datum
           
            Zeit",File,ID,Kontakt,Ort,Sonstiges,URL,Veranstalter
"Bundesrätin Doris Leuthard scheidet Ende Dezember nach zwölfeinhalb Jahren aus der Regierung aus. Aufgrund des grossen Interesses an bilanzierenden Gesprächen lädt Bundesrätin Leuthard interessierte Journalistinnen und Journalisten gern zu einem gemeinsamen Umtrunk ein, um Rückschau zu halten auf die Bundesratstätigkeit und im Rahmen des Mediengesprächs Fragen zu beantworten.",Mo 17.12.2018 14:30,7192.html,7192,Presse-und Informationsdienst UVEK Tel. 058 462 55 11,Café & Bar Diagonal Amtshausgasse 18 3000 Bern,"Attachments Einladung an die Medien (PDF, 216 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-7192.html,"Eidgenössisches Departement für Umwelt, Verkehr, Energie und Kommunikation"
