Beschreibung,"Datum
           
           Zeit",File,ID,Ort,Sonstiges,URL,Veranstalter
"Der Präsident der nationalrätlichen Kommission für Wissenschaft, Bildung und Kultur, Herr Nationalrat Matthias Aebischer, lädt die Medienschaffenden zu einem Treffen mit kurzen Interviews in Schernelz ob Ligerz/BE mit den Mitgliedern der WBK-NR, ein.",Do 13.08.2015 17:30,5788.html,5788,"Treffeffpunkt: Fa. Steiner, Schernelz Village 2514 Schernelz ob Ligerz (BE)","Attachments Einladung an die regionalen Medien (PDF, 12 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5788.html,Parlamentsdienste
