Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
Medienkonferenz,Di 29.04.2008 11:00 - 12:00,1175.html,1175,"Mirjam Matti, Präsenz Schweiz 031 325 07 46","Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern","Schweizer Auftritt an der Expo 2008 in Zaragoza, Spanien",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1175.html,Präsenz Schweiz
