Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
"Bundesrat Hans-Rudolf Merz wird am 28.Oktober 2010 seine Amtsgeschäfte als Vorsteher des Eidgenössischen Finanzdepartements (EFD) seiner Nachfolgerin, Bundesrätin Eveline Widmer-Schlumpf, übergeben. Aus diesem Anlass sind die Bildmedien zu einem Fototermin eingeladen.",Do 28.10.2010 13:30,3163.html,3163,"Roland Meier, Mediensprecher EFD / Porte-parole du DFF 031 322 60 86","Bernerhof, Salon 2 Bundesgasse 3 Bern",Fototermin zur Übergabe der Amtsgeschäfte im EFD,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3163.html,Eidgenössisches Finanzdepartement
