Beschreibung,"Datum
           
           Zeit",File,ID,Ort,URL,Veranstalter
"Wer Fremdsprachen kann, hat ausgesorgt Kurzreferate und Gesprächsrunde mit Prof. François Grin Ecole de traduction et d'interprétation, Université de Genève Forschungsprojekt NFP 56: « Wie steht es mit der Fremdsprachenkompetenz in Unternehmen? » Claudine Gaibrois Lehrstuhl für Organisationspsychologie, Universität St. Gallen Forschungsprojekt NFP 56: « Wie wirkt sich Mehrsprachigkeit einer Firma auf den Alltag aus? Hat die Firmensprache Einfluss auf die Karriere? » Prof. Alexandre Duchêne Institut für Mehrsprachigkeit der Universität Freiburg Forschungsprojekt NFP 56: « Über die Schweiz hinaus: Sprachliche Praktiken im nationalen und internationalen Tourismus » Moderation: Corinne Goetschel, Umsetzungsbeauftragte NFP 56",Di 16.12.2008 19:00,1642.html,1642,"Käfigturm, Marktgasse 67, 3003 Bern 3003 Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1642.html,Polit-Forum des Bundes Käfigturm
