Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
Medienkonferenz Nähere Angaben folgen,Di 28.04.2015 10:00,5503.html,5503,Bernhard Salzmann Leiter Kommunikation Schweizerischer Gewerbeverband sgv Tel. 031 380 14 14,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",«Gegen die neue Billag-Mediensteuer»,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5503.html,Referendumskomitee gegen die neue Billag-Mediensteuer
