Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
Medienkonferenz Schweizerischer Nationalfonds,Di 04.11.2008 09:15,1555.html,1555,Schweizerischer Nationalfonds Presse- und Informationsdienst Kathrin Sterchi Wildhainweg 3 3001 Bern Tel. +41 (31) 308 23 87,Schweizerischer Nationalfonds SNF Wildhainweg 21 3001 Bern 3001 Bern,"""Suizidbeihilfe durch die Organisationen Exit und Dignitas""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1555.html,Schweizerischer Nationalfonds SNF
