Beschreibung,Datum,File,ID,Kontakt,Ort,Sonstiges,TITLE,URL,Veranstalter
Details siehe Medienprogramm,Mo 14.12.2009,2518.html,2518,Information EDA / DFAE 031 322 31 53,Von Wattenwyl-Haus Junkerngasse 3011 Bern,"Attachments Einladung an die Medien (PDF, 23 kB)","Offizieller Arbeitsbesuch S. E. Grigol Vashadze, Aussenminister von Georgien",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2518.html,Eidgenössisches Departement für auswärtige Angelegenheiten
