Beschreibung,Datum,File,ID,Kontakt,Ort,Sonstiges,TITLE,URL,Veranstalter
"Waldbesuch mit Bundesrätin Doris Leuthard sowie Vertreterinnen und Vertretern aus Kantonen und Waldwirtschaft. Referenten: Bundesrätin Doris Leuthard, Vorsteherin des Departements für Umwelt, Verkehr, Energie und Kommunikation Regierungsrat Andreas Rickenbacher, Volkswirtschaftdirektor des Kantons Bern Nationalrat Max Binder, Präsident des Waldwirtschaftsverbandes Schweiz Regierungsrätin Jacqueline de Quattro, Präsidentin der Forstdirektoren-Konferenz",So 21.03.2010,3337.html,3337,"Rebekka Reichlin, BAFU/OFEV/UFAM 031 322 92 46",Wald bei Wynau (BE),Links Einladung an die Medienschaffenden,Medienanlass mit Doris Leuthard,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3337.html,"Eidgenössisches Departement für Umwelt, Verkehr, Energie und Kommunikation"
