Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
"Veröffentlichung eines Berichts von Amnesty International ""Schweiz: Polizei, Justiz und Menschenrechte""",Mo 25.06.2007 10:30,577.html,577,Manon Schick 021 310 39 44 Jürg Keller 031 307 22 22,Politforum Käfigturm 3011 Bern,"Bericht ""Schweiz: Polizei, Justiz und Menschenrechte""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-577.html,Amnesty International Schweiz
