Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
-,Do 04.01.2018 10:00,6834.html,6834,Thomas Zimmermann Leiter Kommunikation SGB Tel.nr. 031 377 01 06 Mobil 079 249 59 74,Hotel Bern 3003 Bern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6834.html,Der Schweizerische Gewerkschaftsbund
