Beschreibung,Datum,File,ID,Kontakt,Ort,Sonstiges,TITLE,URL,Veranstalter
-,Mi 25.04.2018,6951.html,6951,Linda Shepard Kommunikationsbeauftragte Information EDA Mobil: +41 (0)79 544 48 16 Isabelle Wüthrich Information EDA Mobil: +41 (0)79 788 09 61,Münsterplatz 3000 Bern,"Attachments Einladung an die Medien (PDF, 415 kB)",Staatsbesuch Bundesrepublik Deutschland,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-6951.html,Eidgenössisches Departement für auswärtige Angelegenheiten
