Beschreibung,"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
"Anmeldung im Infosaal bis 11.11., 12.00 Uhr",Di 11.11.2008 14:30 - 15:30,1567.html,1567,Hallwylstrasse 15 3003 Bern,"Einführung in „Helveticat“, den Online-Katalog der Schweizerischen Nationalbibliothek",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1567.html,Schweizerische Nationalbibliothek
