Beschreibung,"Datum
           
           Zeit",File,ID,Ort,Sonstiges,TITLE,URL,Veranstalter
"Teilnehmende: Bundespräsident Hans-Rudolf Merz Dmitrij Medwedew, Präsident der Russischen Föderation Zhanna Odintsowa, Stv. Pressechefin des Präsidenten der Russischen Föderation Leitung: André Simonazzi, Bundesratssprecher",Mo 21.09.2009 16:45,2306.html,2306,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral Bern",Links www.tv.admin.ch,Staatsbesuch des russischen Präsidenten Dmitrij Medwedew - Medienkonferenz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2306.html,Bundeskanzlei
