Beschreibung,"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
"Bundesrat Schmid nimmt ab 13.30 Uhr an der Medienkonferenz KKJPD/VBS zum ""Bericht über Bearbeitung der Aufträge vom Juni 05"" im Konferenzsaal teil.",Fr 03.11.2006 13:30,135.html,135,Bern Bern,"Medienkonferenz KKJPD/VBS, mit Bundesrat Samuel Schmid",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-135.html,"Eidgenössisches Departement für Verteidigung, Bevölkerungsschutz und Sport"
