Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
"Medienkonferenz Referenten: • Kantonsrat Prof. Hans-Ueli Vogt (ZH) • a.Bundesrat Christoph Blocher (ZH), Vizepräsident der SVP Schweiz • Nationalrätin Céline Amaudruz (GE) • Nationalrat Lukas Reimann (SG)",Di 12.08.2014 10:30,5250.html,5250,"Martin Baltisser, Generalsekretär SVP Schweiz, 031 300 58 58","Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",Volksinitiative zur Umsetzung von Volksentscheiden - «Schweizer Recht geht fremdem Recht vor»,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5250.html,SVP Schweiz
