Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,TITLE,URL,Veranstalter
"Jacqueline Fehr, NR SP Zürich Sergio Devecchi, Präsident Integras und Heimleiter Urs Kaltenrieder, Stiftung Integration Emmental Jürg Häberli, Leiter Jugendamt Bern Moderation: Marina Villa, Kommunikationsfachfrau",Di 26.05.2009 19:00,1897.html,1897,Polit-Forum Käfigturm 031 322 75 00,Käfigturm Marktgasse 67 3011 Bern,"Attachments Rahmenprogramm zur Ausstellung (PDF, 452 kB)",Fremdplatzierung heute - Wenn Kinder nicht bei Ihren Familien aufwachsen können,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1897.html,Verein Geraubte Kindheit
