Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
"Pressekonferenz Referate NR Toni Brunner, Parteipräsident GR Claude-Alain Voiblet, Westschweizer Koordinator NR Hans Fehr, Spezialprojekte Wahlkampf",Do 14.07.2011 14:00,3688.html,3688,"Silvia Bär Stv. Generalsekretärin, 031 300 58 58",Medienzentrum Bundeshaus 3003 Bern,"""101 Tage vor den Wahlen""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3688.html,SVP Schweiz
