Beschreibung,"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Themen: 6. IV-Revision. Erstes Massnahmenpaket Pa.Iv. Fraktion C. Betäubungsmittelgesetz. Revision Pa.Iv. Prelicz-Huber. Entkriminalisierung von Cannabis Pa.Iv. Hochreutener. Verfassungsbasis für eine umfassende Familienpolitik Präventionsgesetz,Fr 15.10.2010 13:30,3096.html,3096,Medienzentrum / Konferenzsaal Centre de presse / salle de conférences Bern,Medienkonferenz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3096.html,SGK-N
