Beschreibung,"Datum
           
           Zeit",File,ID,Ort,Sonstiges,URL,Veranstalter
"„Ich brauche nichts umzulügen, nichts zu verbergen – ich darf alles, die volle Wahrheit sagen, weil ich nichts zu verlieren, folglich auch nichts zu fürchten habe.“ C.A. Loosli Carl Albert Loosli gehörte zu den bedeutenden Intellektuellen und Schriftstellern der Schweiz. Die Ausstellung zu seinem 50. Todestag beleuchtet sein gesellschaftspolitisches Wirken. Die Auseinandersetzung mit dem zu Lebzeiten diffamierten, widersprüchlichen Menschen C.A. Loosli erschliesst kultur- und sozialgeschichtliche Zusammenhänge der ersten Hälfte des 20. Jahrhunderts, deren Auswirkungen bis heute spürbar sind. „Ich schweige nicht!“ ist eine Ausstellung der Carl-Albert-Loosli-Gesellschaft, mit Unterstützung des Schweizerischen Literaturarchivs der Schweizerischen Nationalbibliothek, Konzeption und Realisation durch Palma3.",Do 14.05.2009 18:00,1989.html,1989,Schweizerische Nationalbibliothek Hallwylstrasse 15 3003 Bern 3003 Bern,"Attachments Ich schweige nicht! Carl Albert Loosli (1877-1959) (PDF, 1 MB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1989.html,Schweizerische Nationalbibliothek
