Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
"Medienkonferenz Referenten: • Nationalrat Jean-François Rime, SVP und Präsident SGV, FR • Ständerätin Karin Keller-Sutter, FDP, SG • Ständerätin Brigitte Häberli-Koller, CVP, TG • Nationalrat Roland Fischer, glp, LU • Nationalrat Hans Grunder, BDP, BE",Do 05.09.2013 13:30,4782.html,4782,"Silvia Bär, stv. Generalsekretärin SVP 031 300 58 58 / 079 216 48 31","Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4782.html,"Komitee ""NEIN zum Lohndiktat vom Staat"""
