Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
Medienkonferenz,Do 22.01.2009 10:45,1738.html,1738,"Peter Moor, 031 357 57 50",Hotel Kreuz 3011 Bern,Präsentation kontakt.sev,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1738.html,SEV
