Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
"Medienkonferenz Mit DEZA-Direktor Martin Dahinden und UNFPA-Vertreter Werner Haug Weltbevölkerungsbericht des UNFPA (United Nations Population Fund) Wenige Tage vor der Klimakonferenz in Kopenhagen lanciert der UNFPA (United Nations Populations Fund) den « State of the World Population Report » mit einer klaren Botschaft: Neben Fragen zur Energiewirksamkeit und zum Abbau der Treibhausgasemissionen müssen die menschlichen Dimension des Klimawandels ins Zentrum der Diskussionen gerückt werden. Der Bericht macht deutlich, dass die globale Erwärmung eng mit der Bevölkerungsdynamik, der Armut und der Gleichstellung zwischen Männern und Frauen zusammenhängt. Der UNFPA richtet den Fokus auf die Auswirkungen des Klimawandels auf verletzliche Bevölkerungsgruppen, und wie sich deren Situation verbessern liesse. So fördert UNFPA die Bildung von Frauen und deren Selbstbestimmung. Gebildete, aufgeklärte und selbständige Frauen haben in der Regel eine geringere Fertilität, und ein reduziertes Bevölkerungswachstum wirkt sich direkt auf den Klimawandel aus. DEZA-Direktor Martin Dahinden und Werner Haug, Vertreter des UNFPA und gleichzeitig ranghöchster Schweizer im UNO-Entwicklungssystem geben Auskunft.",Fr 20.11.2009 14:30,2451.html,2451,Georg Farago Pressesprecher EDA / Porte-parole du DFAE 079 301 70 35,"Medienzentrum Bundeshaus, kleiner Konferenzrauml Centre de presse du Palais fédéral, petite salle de conférences Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2451.html,"Direktion für Entwicklung und Zusammenarbeit (DEZA), UNFPA"
