Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,TITLE,URL,Veranstalter
"Point de presse mit Christian Levrat, Nationalrat und Präsident der SP Schweiz",Do 22.10.2009 13:30,2381.html,2381,SP Schweiz Kampagnen & Kommunikation 0313 329 69 89,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern","Attachments Einladung an die Medien (PDF, 170 kB)","""Zensur von SP-Kinospot""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2381.html,SP Schweiz
