Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,TITLE,URL,Veranstalter
"Medienkonferenz mit Peter Niggli, Geschäftsleiter Alliance Sud, Isolda Agazzi, Dossier Handel, Alliance Sud und Alberto Villareal, Programmdirektor Redes/Friends of the Earth, Uruguay. An der Medienkonferenz erläutern wir unsere Kritik an der Investitionsschutzpolitik der Schweiz und am Abkommen mit Tunesien und formulieren Verbesserungsvorschläge. Ein Vertreter aus Montevideo informiert über den aktuellen Stand der Klage von Philip Morris gegen Uruguay.",Di 26.02.2013 10:15,4489.html,4489,"Pepo Hofstetter, Alliance Sud 031 390 93 34","Café Fédéral, Bärenplatz 31 3011 Bern","Attachments Einladung an die Medien (PDF, 51 kB)",«Investitionsschutzabkommen der Schweiz - es braucht dringend Korrekturen»,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4489.html,Alliance Sud
