Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,URL,Veranstalter
"Medienkonferenz Teilnehmende: - Bundesrätin Eveline Widmer-Schlumpf, Vorsteherin des Eidgenössischen Finanzdepartements - Regierungsrat Peter Hegglin, Präsident der Konferenz der kantonalen Finanzdirektorinnen und –direktoren",Di 07.10.2014 13:30,5321.html,5321,Roland Meier Mediensprecher EFD / Porte-parole du DFF 058 462 60 86 079 208 12 87,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Centro media di Palazzo federale, sala delle conferenze 3003 Bern","Attachments Einladung an die Medien (PDF, 87 kB)",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-5321.html,Der Bundesrat
