Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,URL,Veranstalter
Medienkonferenz,Do 25.06.2009 10:30 - 12:00,2028.html,2028,"Davide Demicheli, BAV, Tel. 031 322 57 75","Medienzetrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de confèrences Bern",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2028.html,Bundesamt für Verkehr (BAV) / Task Force W. Straumann
