Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,TITLE,URL,Veranstalter
Medienanlass u.a. mit Bundesrätin Simonetta Sommaruga (anschliessend Apero/Stehdinner),Di 03.05.2011 15:00,3416.html,3416,Schweizerischer Verband für Weiterbildung Tel.: 0041 848 - 33 34 33,Kulturscheune UPTown Gurten – Park im Grünen 3084 Wabern-Bern,"Attachments Flyer (PDF, 614 kB)","""Weiterbildung in der Integrationspolitik""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3416.html,Schweizerischer Verband für Weiterbildung SVEB
