Beschreibung,Datum,File,ID,Kontakt,Ort,Sonstiges,TITLE,URL,Veranstalter
Die Konferenz findet vom 7. bis 9. November 2007 statt.,Mi 07.11.2007,856.html,856,Pascal Aebischer Stv. Chef Kommunikation BABS 031 323 13 42,Montreux,"Attachments Einladung an die Medien (PDF, 27 kB) Programm (PDF, 416 kB) Links Weitere Informationen:",4. Konferenz für Nationale Sicherheitskooperation und Bevölkerungsschutz,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-856.html,Bundesamt für Bevölkerungsschutz
