Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
Pressekonferenz,Mi 23.07.2008 10:30 - 11:30,1376.html,1376,Catherine Weber grundrechte.ch 031 312 40 30,"Vatter Business Center, Bärenplatz 2, 4. Stock Bern",Erfolgreicher Auskunftsersuchen über Staatsschutzdaten belegt weitere unrechtsmässige Fichierung!,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1376.html,Verein grundrechte.ch
