Beschreibung,"Datum
           
           Zeit",File,ID,Ort,TITLE,URL,Veranstalter
Library Science Talk,Di 09.12.2008 15:30,1665.html,1665,Hallwylstrasse 15 3003 Bern,The DRIVER project: building a European repository network,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1665.html,Swiss National Library
