Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,TITLE,URL,Veranstalter
Point de presse,Di 18.09.2007 15:30,794.html,794,Christian Weber Pressechef FDP Schweiz/Chef de presse PRD Suisse 031 320 35 35,Parlamentsgebäude (vor dem Fraktionszimmer 3) Palais fédéral (devant la salle 3) Bern,"Attachments Einladung an die Medien (PDF, 79 kB)",Unabhängigkeit der Bundesanwaltschaft sichern,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-794.html,FDP Schweiz
