Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,TITLE,URL,Veranstalter
Medienkonferenz,Do 08.10.2009 10:30 - 11:30,2305.html,2305,Katja Krtschek Grüne Partei Schweiz / Parti écologiste suisse +41 (0)31 312 66 60,"Medienzentrum Bundeshaus, Konferenzsaal Centre de presse du Palais fédéral, salle de conférences Bern","Ja zur Volksinitiative ""Für ein Verbot von Kriegsmatieral-Exporten""",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-2305.html,Bündnis gegen Kriegsmaterial-Exporte
