Beschreibung,"Datum
           
           Zeit",File,ID,Ort,Sonstiges,TITLE,URL,Veranstalter
-,Fr 23.11.2012 09:00 - 14:00,4395.html,4395,Eidgenössische Technische Hochschule Zürich Auditorium Maximum Rämistrasse 101 8092 Zürich Zürich,"Attachments Medieneinladung (PDF, 37 kB) Links Link zur Anmeldung",UVEK-Infrastrukturtag 2012 „Verkehrsverlagerung…quo vadis?“,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-4395.html,"Eidgenössisches Departement für Umwelt, Verkehr, Energie und Kommunikation"
