Beschreibung,Datum,File,ID,Kontakt,Ort,Sonstiges,TITLE,URL,Veranstalter
11:00 Uhr Fototermin 12:15 Uhr Fototermin 12:15 Uhr Point de presse,Fr 11.11.2011,3885.html,3885,Information EDA / DFAE 031 322 31 53,von Wattenwyl-Haus Maison de Watteville Junkerngasse 3011 Bern,"Attachments Einladung an die Medien (PDF, 34 kB)","Offizieller Besuch von S. E. Enver Hoxhaj, Aussenminister der Republik Kosovo",https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-3885.html,Eidgenössisches Departement für auswärtige Angelegenheiten
