Beschreibung,"Datum
           
           Zeit",File,ID,Kontakt,Ort,Sonstiges,TITLE,URL,Veranstalter
Medienkonferenz,Fr 18.01.2008 10:30,1027.html,1027,Frau Geissbühler Schweiz. Vereinigung Eltern gegen Drogen 031 302 32 92,Hotel Kreuz Zeughausgasse 41 3011 Bern,Links www.elterngegendrogen.ch,Plädoyer für mehr Nachhaltigkeit in der schweizerischen Drogenpolitik,https://www.admin.ch/gov/de/start/dokumentation/veranstaltungen.event-id-1027.html,Schweizerische Vereinigung Eltern gegen Drogen
